-11.2	66.57	0
-11.2	116.75	0
-11.2	166.92	0
-11.2	217.09	0
-11.2	267.27	0
-11.2	317.44	0
-11.2	367.62	0
-11.2	417.79	0
-11.2	467.96	0
-11.2	518.14	0
-11.2	568.31	0
-11.2	618.49	0
-11.2	668.66	0
-11.2	718.83	0
-11.2	769.01	0
-11.2	819.18	0
-11.2	869.35	0
-11.2	919.53	0
-11.2	969.7	0
-11.2	1019.88	0
-11.2	1070.05	0
-11.2	1120.22	0
-11.2	1170.4	0
-11.2	1220.57	0
