-11.2	66.57	0
-11.2	117.34	0
-11.2	168.11	0
-11.2	218.88	0
-11.2	269.65	0
-11.2	320.42	0
-11.2	371.19	0
-11.2	421.96	0
-11.2	472.73	0
-11.2	523.5	0
-11.2	574.26	0
-11.2	625.03	0
-11.2	675.8	0
-11.2	726.57	0
-11.2	777.34	0
-11.2	828.11	0
-11.2	878.88	0
-11.2	929.65	0
-11.2	980.42	0
-11.2	1031.19	0
-11.2	1081.96	0
-11.2	1132.73	0
-11.2	1183.5	0
-11.2	1234.26	0
-11.2	1285.03	0
-11.2	1335.8	0
-11.2	1386.57	0
