-62.4	-567.96	0	
61.9	-567.96	0	
-62.4	-461.96	0	
-62.4	-355.96	0	
-62.4	-249.96	0	
-62.4	-143.96	0	
-62.4	-37.96	0	
-62.4	68.04	0	
-62.4	174.04	0	
-62.4	280.04	0	
-62.4	386.04	0	
-62.4	492.04	0	
-62.4	598.04	0	
61.9	-438.4	0	
61.9	-308.85	0	
61.9	-179.29	0	
61.9	-49.74	0	
61.9	79.82	0	
61.9	209.38	0	
61.9	338.93	0	
61.9	468.49	0	
61.9	598.04	0	
